fname,target_word,speech_start,speech_end,gesture_start,gesture_end,word_form,source_file,source_video_start,source_video_end,source_width,source_height,num_frames,pad,bbox
cross/00043,cross,46,53,25,74,crossing,ezVlSJbi5Wc,28.04,32.04,1280,720,20601,627,"[652, 359, 1907, 1614]"
push/00159,push,42,56,25,50,pushing,A-BbntH1G8E,123.4,127.4,1920,1080,1834,718,"[931, 540, 2367, 1976]"
down/00051,down,2,6,0,24,down,UEDLieBoTsI,195.88,199.88,3840,2160,68,1874,"[1966, 1137, 5714, 4885]"
run/00017,run,49,54,32,56,running,vhsf64a2Z8k,289.96,293.96,1920,1080,84,731,"[731, 551, 2193, 2013]"
move/00107,move,45,53,0,50,move,kB0ixO5lrzQ,300.12,304.12,1920,1080,897,668,"[668, 597, 2005, 1934]"
large/00071,large,44,55,6,51,large,Pa60H-XbZCU,303.32,307.32,1280,720,645,595,"[617, 359, 1808, 1550]"
below/00202,below,45,54,40,63,below,_2owXeKcmaY,344.08,348.08,1920,1080,1028,960,"[960, 540, 2880, 2460]"
process/00030,process,44,54,28,54,process,OiibNbB08xI,302.48,306.48,1280,720,1993,455,"[825, 360, 1735, 1270]"
below/00203,below,45,53,25,52,below,d9kDDeC2rS8,517.8,521.8,1280,720,12609,640,"[640, 360, 1920, 1640]"
entire/00069,entire,45,53,34,60,entire,Ma0RMs6sILU,210.92,214.92,1920,1080,165,649,"[1270, 539, 2569, 1838]"
below/00204,below,67,75,58,78,below,dzt-dWpLqyM,305.28,309.28,1280,720,337,477,"[557, 365, 1511, 1319]"
entire/00070,entire,45,53,15,99,entire,jRFzTmyGyws,84.28,88.28,1280,704,593,507,"[507, 396, 1521, 1410]"
grab/00041,grab,45,53,44,71,grabbing,YzP3ZL4vlkY,541.64,545.64,1920,1080,5457,960,"[960, 577, 2880, 2497]"
switch/00126,switch,46,53,23,66,switch,aUcLVNwYu0E,623.24,627.24,854,470,364,330,"[342, 239, 1003, 900]"
connect/00036,connect,42,56,28,68,connected,TFlVWf8JX4A,277.64,281.64,1920,1080,270,448,"[994, 631, 1891, 1528]"
height/00036,height,46,52,25,50,height,2C9Gb0Ar5Zk,313.08,317.08,1920,1188,998,520,"[960, 626, 2001, 1667]"
focus/00044,focus,45,53,0,63,focus,zBL7nMPbWao,206.48,210.48,1280,720,11352,599,"[599, 414, 1798, 1613]"
down/00052,down,47,52,25,59,down,066x9GDCZNM,274.08,278.08,1920,1080,2672,704,"[1007, 524, 2415, 1932]"
lift/00046,lift,46,53,17,77,lifts,L7_uXCTItFU,838.0,842.0,1920,1080,7672,641,"[923, 733, 2206, 2016]"
develop/00031,develop,45,54,23,82,develop,weHvkQlH4Mg,979.48,983.48,1280,720,3838,640,"[640, 390, 1920, 1670]"
four/00072,four,45,53,37,56,four,jecXjUORBzk,22.44,26.44,1920,1080,484,648,"[1272, 544, 2568, 1840]"
below/00205,below,45,54,24,58,below,DQaA5Z2EHOw,342.48,346.48,1280,720,1103,514,"[607, 378, 1635, 1406]"
spiral/00013,spiral,44,54,22,78,spiral,meqajvNZFMQ,541.6,545.6,1280,720,483,472,"[596, 359, 1541, 1304]"
expand/00155,expand,44,54,29,66,expand,WR-QcKmgN88,169.16,173.16,1280,720,1348,414,"[696, 370, 1525, 1199]"
descend/00009,descend,40,59,31,88,descends,wgIXJTjyG3o,879.76,883.76,1280,720,10702,640,"[640, 374, 1920, 1654]"
deep/00050,deep,46,53,25,62,deep,PFlXxSAYX6o,182.76,186.76,1920,1080,9032,960,"[960, 609, 2880, 2529]"
compress/00008,compress,43,55,33,61,compress,9cbF9A6eQNA,321.08,325.08,1920,1080,200,768,"[1008, 539, 2545, 2076]"
push/00160,push,46,52,34,66,push,FGafmdP8ezo,94.84,98.84,1920,1080,6887,567,"[1014, 596, 2148, 1730]"
throw/00094,throw,45,53,38,68,throw,IKpg9JEJrHI,243.88,247.88,1920,1080,111,514,"[1141, 563, 2169, 1591]"
above/00101,above,47,52,46,67,above,ly6KVdbhT7w,72.08,76.08,1920,1080,2242,592,"[592, 539, 1777, 1724]"
together/00154,together,43,56,35,60,together,EdeZp0n0JHw,393.8,397.8,1920,1080,797,928,"[992, 540, 2848, 2396]"
combine/00032,combine,41,57,37,68,combined,SBOlqjyyc1o,76.96,80.96,1280,720,448,485,"[794, 377, 1765, 1348]"
huge/00084,huge,46,52,36,62,huge,U6dd1RBmVC8,775.24,779.24,1920,1080,3862,960,"[960, 594, 2880, 2514]"
huge/00085,huge,44,54,25,67,huge,O87nKWtKJvE,234.8,238.8,1280,720,5656,640,"[640, 360, 1920, 1640]"
cup/00007,cup,47,52,0,60,cup,H-n4I5qJsTs,475.64,479.64,1280,720,2940,637,"[642, 359, 1917, 1634]"
huge/00086,huge,84,93,63,99,huge,d6DFsKpBoBY,45.36,49.36,1920,1080,143,767,"[767, 539, 2302, 2074]"
together/00155,together,45,53,0,53,together,6P_rTRex_jY,403.28,407.28,1280,720,558,640,"[640, 360, 1920, 1640]"
hello/00122,hello,1,7,0,14,hello,zQ9-vHpHjPA,0.0,4.0,1920,1080,221,535,"[535, 558, 1606, 1629]"
curve/00032,curve,46,52,23,92,curve,EwferGyswQM,356.6,360.6,1280,720,4643,435,"[675, 372, 1546, 1243]"
wide/00065,wide,46,52,41,80,wide,u7CcRSjed-I,156.72,160.72,1920,1080,581,675,"[675, 573, 2025, 1923]"
straight/00095,straight,45,54,37,64,straight,q4G3kluMQgQ,241.32,245.32,1280,720,8356,640,"[640, 360, 1920, 1640]"
above/00102,above,46,52,43,61,above,mmqnI3C9qlM,91.8,95.8,1280,720,824,500,"[671, 395, 1671, 1395]"
bye/00369,bye,48,50,45,60,bye,pKZ1oSlFjPc,414.96,418.96,1280,720,845,473,"[473, 367, 1419, 1313]"
peak/00012,peak,36,42,14,66,peaks,OLOaq-Xf5zU,329.8,333.8,1280,720,1211,640,"[640, 375, 1920, 1655]"
descend/00010,descend,44,55,35,74,descends,WzpqLBrm_8Q,336.48,340.48,1280,720,12634,640,"[640, 390, 1920, 1670]"
together/00156,together,45,53,9,58,together,kNHxdN1K8r8,39.2,43.2,1280,720,18028,501,"[647, 361, 1649, 1363]"
block/00052,block,45,54,32,59,block,NCb_wgCKICg,142.48,146.48,1280,720,4774,614,"[662, 383, 1890, 1611]"
press/00070,press,85,92,64,99,press,fvZVydXTeVU,1157.52,1161.52,1920,1080,375,676,"[1083, 597, 2436, 1950]"
flip/00030,flip,46,52,25,50,flip,nTMuHYmDI3U,566.72,570.72,1280,720,1276,453,"[453, 381, 1360, 1288]"
no/00065,no,47,52,9,49,no,Ihts2mDOEqw,190.84,194.84,1920,1080,229,584,"[1085, 540, 2253, 1708]"
three/00078,three,46,52,0,50,three,Xx39aQE4ZxQ,392.28,396.28,1920,1080,783,723,"[1196, 539, 2643, 1986]"
interaction/00009,interaction,41,58,41,93,interaction,ZFnSIOS7-pA,600.28,604.28,1280,720,3292,450,"[575, 363, 1476, 1264]"
bye/00370,bye,82,95,80,99,bye,kI4s2hE_FmM,697.4,701.4,1920,1080,620,812,"[812, 539, 2437, 2164]"
down/00053,down,46,52,25,69,down,OcPI3wgZZFY,537.28,541.28,1920,1080,11249,960,"[960, 540, 2880, 2460]"
block/00053,block,44,54,29,64,block,L7stlK3zKEQ,471.64,475.64,1920,1200,1573,237,"[1666, 1065, 2140, 1539]"
down/00054,down,46,53,25,50,down,TiEwNf1H_Tc,313.12,317.12,1920,1080,751,522,"[898, 557, 1943, 1602]"
five/00084,five,45,53,42,99,five,XGVKltpLkVc,591.28,595.28,1920,1080,1234,960,"[960, 544, 2880, 2464]"
loop/00028,loop,47,52,0,61,loop,pyJ8K6scWM4,334.92,338.92,640,360,5473,320,"[320, 180, 960, 820]"
expand/00156,expand,40,59,41,68,expand,R73TeYV20Fg,262.36,266.36,1280,720,2742,485,"[485, 447, 1455, 1417]"
three/00079,three,46,53,31,99,three,FsI66IE4Rvk,198.04,202.04,1280,720,1395,640,"[640, 360, 1920, 1640]"
grab/00042,grab,45,54,23,75,grab,R42o01qRUmA,892.56,896.56,1280,720,2470,640,"[640, 388, 1920, 1668]"
turn/00083,turn,75,82,55,89,turn,k8x9qHmI_Ec,393.68,397.68,1280,720,170,305,"[821, 464, 1431, 1074]"
five/00085,five,46,52,43,65,five,sjkPGI5aK_U,639.56,643.56,1920,1080,2719,616,"[616, 539, 1849, 1772]"
condense/00016,condense,66,79,49,75,condensed,UhRGLTBx1Y4,49.8,53.8,1920,1080,246,782,"[1077, 587, 2641, 2151]"
shake/00035,shake,46,53,29,99,shake,olJlbbKtuAU,650.16,654.16,1280,720,117,300,"[813, 319, 1414, 920]"
back/00019,back,22,30,0,32,back,k-VfbbfemEw,199.56,203.56,1280,720,2388,431,"[431, 418, 1294, 1281]"
specific/00170,specific,42,56,24,61,specific,wJiJKOwZEPg,228.8,232.8,1920,1080,2787,615,"[923, 533, 2153, 1763]"
less/00017,less,78,86,58,99,less,m2Jq7vPxYGg,173.24,177.24,1920,1080,104,540,"[809, 540, 1889, 1620]"
move/00108,move,45,54,33,88,moving,yzuLa6CcBp4,1094.12,1098.12,1280,720,31026,614,"[666, 364, 1894, 1592]"
elevate/00015,elevate,83,92,72,99,elevating,FF9kmxz0uqM,825.8,829.8,1280,720,326,355,"[549, 365, 1259, 1075]"
stop/00034,stop,44,54,21,53,stop,6ApaJ8-nRV8,108.24,112.24,1280,720,395,553,"[679, 359, 1786, 1466]"
full/00059,full,44,54,26,71,full,kWrDsFXbNNg,161.48,165.48,1920,1080,10036,960,"[960, 540, 2880, 2460]"
bye/00371,bye,81,90,73,92,bye,P_GsJddzZlI,350.24,354.24,1920,1080,1254,738,"[1182, 543, 2658, 2019]"
bye/00372,bye,80,88,71,94,bye,_wvhcAK-cMo,462.48,466.48,1920,1080,3290,790,"[1129, 564, 2710, 2145]"
flow/00040,flow,45,54,35,72,flowing,a-XWEu_0DPc,410.48,414.48,1920,1080,902,960,"[960, 540, 2880, 2460]"
turn/00084,turn,43,55,0,50,turns,1rAVioHonwE,266.16,270.16,1920,1080,788,536,"[1384, 671, 2456, 1743]"
grab/00043,grab,46,52,25,79,grab,JXJqnVwVgQE,310.4,314.4,1280,720,3005,514,"[514, 383, 1542, 1411]"
various/00028,various,45,53,25,74,various,4V6Btjquxrc,302.2,306.2,1920,1080,16416,583,"[583, 627, 1750, 1794]"
transition/00014,transition,40,59,21,84,transitioning,5m_CcRSFRco,152.08,156.08,1920,1080,3691,512,"[1427, 538, 2451, 1562]"
two/00063,two,31,37,28,56,two,RLO7E9g-S3s,490.6,494.6,1920,1080,1673,901,"[967, 539, 2770, 2342]"
build/00038,build,45,53,21,55,build,W9MF0kHtuUw,126.72,130.72,1920,1080,3258,960,"[960, 540, 2880, 2460]"
above/00103,above,43,55,24,51,above,yJ-0PgsuBEk,61.72,65.72,1280,720,1124,569,"[569, 385, 1708, 1524]"
direction/00124,direction,46,53,39,87,direction,SneNAxiMUqo,444.48,448.48,1280,720,262,325,"[457, 394, 1108, 1045]"
develop/00032,develop,44,55,25,68,develops,tqavFTIZMhY,1019.0,1023.0,1920,1080,2160,960,"[960, 540, 2880, 2460]"
broad/00023,broad,46,53,38,75,broad,O6kEsuGx4D0,357.2,361.2,1920,1080,13103,788,"[1132, 542, 2708, 2118]"
full/00060,full,47,52,29,64,full,3tIyGe7bDlc,410.96,414.96,1920,1080,1538,725,"[1185, 548, 2635, 1998]"
quick/00033,quick,46,52,34,95,quick,J4TfX-fb0NU,173.92,177.92,1280,720,10420,478,"[795, 304, 1751, 1260]"
bye/00373,bye,73,78,71,86,bye,ZKVU1vKcGVU,398.12,402.12,1920,1080,237,842,"[842, 538, 2527, 2223]"
horizontal/00024,horizontal,42,57,25,74,horizontal,fmSR8TOZx54,84.88,88.88,1920,1080,680,573,"[1346, 666, 2493, 1813]"
decrease/00022,decrease,44,54,29,64,decrease,wdQcMsODox0,494.24,498.24,1920,1080,268,559,"[908, 651, 2027, 1770]"
turn/00085,turn,47,55,0,51,turn,5529xzLYkOc,264.76,268.76,1280,720,309,565,"[714, 359, 1845, 1490]"
two/00064,two,47,51,25,60,two,Dse7dADIwoY,395.48,399.48,1280,720,1209,456,"[573, 386, 1485, 1298]"
spin/00047,spin,8,14,0,29,spun,gNBIKnEadIo,68.28,72.28,1280,720,89,555,"[718, 374, 1828, 1484]"
loop/00029,loop,47,52,24,71,loop,20fGtfnxJuo,1269.36,1273.36,1280,720,983,497,"[685, 370, 1680, 1365]"
big/00047,big,47,51,39,75,big,e1OJmYpQQ0g,315.48,319.48,1920,1080,6099,650,"[1270, 584, 2570, 1884]"
huge/00087,huge,45,54,23,76,huge,uguA3kbU_s0,676.72,680.72,1920,1080,16513,960,"[960, 577, 2880, 2497]"
quick/00034,quick,34,44,21,50,quickly,jFAG9-_CYqo,156.84,160.84,1280,720,748,418,"[582, 371, 1419, 1208]"
boost/00005,boost,45,54,43,68,boosting,THLunKATdes,184.0,188.0,1280,720,11575,586,"[586, 382, 1759, 1555]"
turn/00086,turn,46,52,25,75,turn,v1_-LsQLwkA,413.32,417.32,1920,1080,584,960,"[960, 540, 2880, 2460]"
two/00065,two,47,51,45,71,two,rYSpO_1ZetI,327.36,331.36,1920,1080,580,671,"[1278, 662, 2591, 1543]"
branch/00006,branch,44,54,39,64,branching,DgUmsVjk6tw,784.4,788.4,1920,1080,825,699,"[935, 553, 2334, 1952]"
together/00157,together,43,55,21,60,together,hs0J600cl6w,574.56,578.56,1920,1080,699,651,"[983, 559, 2286, 1862]"
open/00075,open,47,51,32,57,open,nP2FyqoXdM8,502.52,506.52,1920,1080,235,449,"[398, 449, 1297, 1348]"
round/00025,round,47,52,25,75,round,cCMmsvCNILI,98.64,102.64,1920,1080,1124,692,"[1228, 551, 2612, 1935]"
below/00206,below,43,55,19,53,below,EXLfq3T3FVc,408.52,412.52,1920,1080,457,755,"[937, 688, 2447, 2198]"
lift/00047,lift,45,54,25,71,lifts,45SC6zNZ5uk,246.52,250.52,1920,1080,7136,666,"[666, 465, 1976, 1348]"
less/00018,less,46,53,34,57,less,c5J9Ke3Iqh0,291.48,295.48,1280,720,5534,640,"[640, 383, 1920, 1663]"
tiny/00081,tiny,46,53,28,70,tiny,ZpV__U175R4,825.84,829.84,1280,720,317,601,"[644, 367, 1847, 1570]"
down/00055,down,46,52,0,52,down,lqNycLsAWaI,201.56,205.56,1920,1080,340,646,"[1241, 583, 2534, 1876]"
lower/00055,lower,46,53,28,64,lower,WVWyQ2JU8vo,161.96,165.96,1280,720,315,558,"[721, 359, 1838, 1476]"
large/00072,large,46,52,32,55,large,ew-GDkVUQbY,470.72,474.72,1920,1080,14937,960,"[960, 540, 2880, 2460]"
broad/00024,broad,45,53,39,66,broad,OzyudAMXGf0,39.0,43.0,1280,720,5583,640,"[640, 360, 1920, 1640]"
push/00161,push,46,52,19,71,push,xv1Qgj6sKgM,340.72,344.72,1280,720,5350,368,"[485, 360, 1221, 1096]"
around/00035,around,7,17,0,17,around,SXo9mIZQmcg,171.72,175.72,1920,1080,71,560,"[913, 549, 2033, 1669]"
full/00061,full,46,52,32,64,full,FdSkHyp-zAg,423.56,427.56,1280,720,480,387,"[457, 388, 1232, 1163]"
shrink/00024,shrink,44,55,0,79,shrinking,Q_loMghmxNI,1413.52,1417.52,1280,720,3274,640,"[640, 361, 1920, 1641]"
mix/00070,mix,45,54,25,50,mixing,dE012EygGZc,310.6,314.6,1920,1080,582,534,"[765, 546, 1833, 1614]"
overlap/00005,overlap,44,54,0,54,overlap,BAX6R3SmyoI,13.4,17.4,1920,1080,667,652,"[652, 540, 1956, 1844]"
mix/00071,mix,45,54,25,59,mixes,yxt4shZFYpk,987.44,991.44,1280,720,14252,359,"[953, 360, 1672, 1079]"
expand/00157,expand,44,55,35,74,expand,WoCMz-ee1Ho,1074.4,1078.4,1280,720,1648,468,"[601, 400, 1538, 1337]"
lower/00056,lower,46,52,26,66,lower,awmjmOmKI0Y,257.76,261.76,1920,1080,589,469,"[994, 469, 1569, 1094]"
curve/00033,curve,42,56,12,61,curve,GlOxJoVDK2M,287.48,291.48,1920,1080,528,445,"[387, 550, 1278, 1441]"
grow/00056,grow,46,53,29,80,grow,Z71rgFK3lgk,279.28,283.28,1920,1080,2716,711,"[915, 554, 2338, 1977]"
together/00158,together,43,55,22,69,together,G1LBBFlFTg0,255.84,259.84,1920,1080,5212,678,"[910, 540, 2266, 1896]"
various/00029,various,53,66,25,74,various,G0zYKdkmDQU,328.76,332.76,1280,720,245,619,"[619, 380, 1857, 1618]"
run/00018,run,47,51,37,66,run,O76CUt2u5Wg,436.36,440.36,1920,1080,3599,778,"[778, 540, 2334, 2096]"
move/00109,move,46,53,45,75,moving,9wyfviFCSXg,185.48,189.48,1920,1080,219,593,"[854, 554, 2041, 1741]"
begin/00020,begin,43,55,32,64,begin,9igPP_QlHWw,421.36,425.36,1280,720,10768,463,"[666, 362, 1593, 1289]"
engage/00017,engage,42,57,25,54,engage,NHUmZw0Wdn0,264.68,268.68,1920,1080,5349,520,"[1400, 569, 2440, 1609]"
circle/00073,circle,46,53,39,64,circle,3he49YbzYvI,700.52,704.52,1280,720,1246,569,"[569, 364, 1707, 1502]"
no/00066,no,83,88,61,99,no,d4P8s-mkMvs,45.6,49.6,1920,1080,550,859,"[918, 564, 2637, 2283]"
below/00207,below,95,99,65,99,below,nmW9Lh-Ff0g,299.72,303.72,1920,1080,200,730,"[730, 540, 2190, 2000]"
direction/00125,direction,3,17,0,50,direction,_D2vzknf8vQ,580.08,584.08,1920,1080,108,929,"[929, 544, 2788, 2403]"
together/00159,together,91,100,68,99,together,M11AqFVKPdM,208.72,212.72,1280,720,168,438,"[547, 390, 1423, 1266]"
whole/00111,whole,46,53,25,50,whole,qoDd9ToT9uw,256.48,260.48,1920,1080,304,960,"[960, 550, 2880, 2470]"
push/00162,push,45,54,15,60,pushes,Iq4Yadju5dI,709.44,713.44,1920,1080,1177,674,"[980, 539, 2329, 1888]"
top/00071,top,45,54,42,60,top,ITpDqnn3HIk,75.2,79.2,1280,720,1855,637,"[637, 359, 1912, 1634]"
hello/00123,hello,22,37,0,44,hello,WbI5MrpNNiQ,0.0,4.0,1280,720,423,491,"[640, 368, 1622, 1350]"
move/00110,move,44,54,1,75,moving,B2QV9Jj5dBY,178.08,182.08,1280,720,17504,640,"[640, 360, 1920, 1640]"
push/00163,push,44,54,25,57,pushing,cz3DyK4te5I,96.84,100.84,1920,1080,3736,573,"[914, 493, 2060, 1639]"
turn/00087,turn,42,56,32,62,turn,mOf_ZZoRI1Q,177.68,181.68,1920,1080,4010,923,"[923, 539, 2770, 2386]"
huge/00088,huge,44,55,25,86,huge,yWD241x0_yQ,298.08,302.08,1920,1080,1479,960,"[960, 537, 2880, 2457]"
no/00067,no,1,6,0,8,no,MnkF8ywWLhE,200.84,204.84,1920,1080,42,621,"[1018, 678, 2260, 1920]"
long/00065,long,46,53,27,75,long,0N0HBtE0LB8,358.76,362.76,1920,1080,1827,715,"[1030, 573, 2461, 2004]"
grow/00057,grow,46,52,11,73,grow,FJlrPXjpQYM,311.6,315.6,1920,1080,249,687,"[912, 540, 2286, 1914]"
three/00080,three,5,12,0,26,three,rnCQE53vFfw,381.12,385.12,1920,1080,215,522,"[1005, 567, 1942, 1362]"
grow/00058,grow,42,56,37,66,grows,TgAuUds99TM,669.4,673.4,1920,1080,6064,960,"[960, 540, 2880, 2460]"
below/00208,below,44,54,20,55,below,LN4GLtAyK3w,364.32,368.32,1440,1080,16129,720,"[720, 566, 2160, 2006]"
focus/00045,focus,46,53,25,63,focus,JO8E_u5bYx8,53.68,57.68,1920,1080,2309,848,"[1034, 559, 2730, 2255]"
bounce/00012,bounce,22,33,0,50,bouncing,fAEQKmyB5Nk,60.32,64.32,1280,720,364,339,"[786, 387, 1465, 1066]"
peak/00013,peak,65,70,39,73,peak,QSCOUP57c4U,115.56,119.56,1920,1080,195,864,"[864, 539, 2593, 2268]"
strong/00043,strong,44,54,24,71,strong,l-6-mOtaDnw,608.96,612.96,1280,720,29521,338,"[941, 367, 1618, 1044]"
above/00104,above,43,55,18,50,above,SK1CsGpNbsI,597.0,601.0,426,240,1385,204,"[204, 119, 613, 528]"
force/00042,force,45,53,25,50,force,ufRzj89VoH4,668.68,672.68,1920,1080,1666,782,"[805, 610, 2369, 2174]"
around/00036,around,45,54,25,50,around,h3yrwcOs4vE,384.16,388.16,1920,1080,1739,791,"[1128, 607, 2711, 2190]"
track/00029,track,44,54,31,73,track,rRdk5n4G1Bk,84.96,88.96,1280,720,1515,594,"[594, 361, 1782, 1549]"
bye/00374,bye,59,65,52,75,bye,GqgVq06Nt44,1544.68,1548.68,1920,1080,405,475,"[1372, 602, 2119, 1348]"
move/00111,move,49,54,34,66,moves,0gH70LcfBtY,335.6,339.6,1920,1080,80,893,"[893, 543, 2680, 2330]"
increase/00051,increase,79,90,50,99,increase,TSs0iB6gxV4,1584.84,1588.84,1280,720,786,640,"[640, 370, 1920, 1650]"
throw/00095,throw,26,29,22,38,throw,F4h66cKNtF4,98.72,102.72,1920,1080,281,415,"[823, 322, 1653, 1152]"
deep/00051,deep,44,54,25,50,deeper,caMf9CtUOko,176.6,180.6,1920,1080,2533,913,"[913, 539, 2740, 2366]"
four/00073,four,46,53,37,74,four,00gLwh4Hm_0,368.24,372.24,1920,1080,1293,681,"[707, 590, 2070, 1953]"
heavy/00019,heavy,19,25,11,31,heavy,U0mLV760NZk,303.56,307.56,1920,1080,748,363,"[1363, 477, 2090, 1204]"
block/00054,block,46,52,34,66,block,jsmVL7SDp5Y,313.36,317.36,1920,1080,785,879,"[879, 560, 2637, 2318]"
narrow/00025,narrow,81,89,50,99,narrow,VvPu-jI-Gws,134.24,138.24,1920,1080,240,591,"[824, 544, 2006, 1726]"
close/00031,close,46,53,14,52,close,Zicz0C7LRPw,266.44,270.44,1280,720,5725,640,"[640, 360, 1920, 1640]"
process/00031,process,40,59,28,52,processes,dyxYvwUuhZ4,516.28,520.28,1920,1080,495,960,"[960, 539, 2880, 2459]"
curve/00034,curve,46,53,0,57,curve,zGCjglSr_Mo,603.12,607.12,1920,1080,786,445,"[441, 635, 1331, 1525]"
switch/00127,switch,49,55,0,53,switch,EjTzav_He2o,136.12,140.12,1280,720,664,491,"[648, 360, 1630, 1342]"
engage/00018,engage,42,57,41,75,engaging,uv5tsyPb5Og,165.76,169.76,1280,720,888,487,"[646, 363, 1620, 1337]"
large/00073,large,44,55,0,99,large,WSPEDWe7CkA,72.24,76.24,1280,720,306,438,"[461, 360, 1337, 1236]"
long/00066,long,45,53,25,64,long,ijtWOqmT2XU,206.68,210.68,1920,1080,1924,920,"[1000, 540, 2840, 2380]"
whole/00112,whole,47,51,41,55,whole,UhnDzOd2Hnk,620.92,624.92,854,468,860,365,"[488, 218, 1219, 949]"
switch/00128,switch,43,55,42,67,switches,zNNm_szsK2g,653.44,657.44,1280,720,22501,640,"[640, 360, 1920, 1640]"
bye/00375,bye,57,64,52,79,bye,bDo8wMDsfxg,332.28,336.28,640,480,4514,320,"[320, 265, 960, 905]"
condense/00017,condense,43,56,33,57,condensed,ijtWOqmT2XU,311.32,315.32,1920,1080,1695,872,"[872, 540, 2616, 2284]"
spin/00048,spin,43,55,27,86,spins,AJFCy25CDrQ,448.68,452.68,1280,720,456,500,"[703, 360, 1703, 1360]"
spin/00049,spin,45,53,22,77,spin,LFehjQfOWi0,423.2,427.2,1920,1080,1276,875,"[1044, 539, 2795, 2290]"
broad/00025,broad,43,56,11,65,broad,uRn7KjDarmM,212.16,216.16,1280,720,2783,488,"[643, 360, 1619, 1336]"
around/00037,around,45,54,0,50,around,CbwPGwGLIEE,131.28,135.28,960,720,625,307,"[325, 396, 939, 1010]"
direction/00126,direction,45,53,25,58,direction,NniTbVE70us,186.8,190.8,1920,1080,2489,536,"[1451, 543, 2079, 1257]"
switch/00129,switch,45,53,22,62,switch,58fom_9cx90,249.52,253.52,1280,720,4329,534,"[604, 405, 1672, 1473]"
long/00067,long,46,52,25,50,long,QyIMwzHuiCU,1090.76,1094.76,1920,1080,413,920,"[920, 563, 2760, 2403]"
grab/00044,grab,46,53,39,82,grabbed,pBOe_QoeB9o,310.04,314.04,1280,720,11220,640,"[640, 360, 1920, 1640]"
bottom/00012,bottom,44,55,34,59,bottom,HqROz8ILUAY,123.76,127.76,1280,720,525,480,"[609, 308, 1569, 1268]"
direction/00127,direction,42,56,34,75,direction,ZNikV2LsL50,269.96,273.96,1920,1080,182,542,"[950, 575, 2034, 1659]"
five/00086,five,44,54,25,75,five,Aa-ZQ2c9zG8,526.48,530.48,1920,1080,2132,622,"[1019, 562, 2263, 1806]"
huge/00089,huge,44,54,35,70,huge,4cmmW7mnhZo,639.12,643.12,1920,1080,1666,509,"[1169, 661, 2187, 1679]"
around/00038,around,47,52,19,66,around,Ad2XNk_tlL4,89.68,93.68,1280,720,353,375,"[673, 372, 1424, 1123]"
bye/00376,bye,1,22,1,86,bye,2Fok2YcyNSw,615.88,619.88,1920,1080,87,676,"[984, 545, 2336, 1897]"
small/00084,small,46,52,14,48,small,9AexHpvOYfQ,77.12,81.12,1920,1080,1513,591,"[607, 563, 1789, 1745]"
lower/00057,lower,46,52,41,69,lower,7ukUB-lNaZM,254.2,258.2,1916,1080,427,466,"[829, 610, 1761, 1542]"
hello/00124,hello,13,24,0,31,hello,8bUIYqSjrzE,8.52,12.52,1920,1080,554,668,"[949, 594, 2286, 1931]"
push/00164,push,4,10,0,34,pushed,UR46WQ7ywiM,875.72,879.72,1280,720,705,598,"[682, 360, 1878, 1556]"
reduce/00017,reduce,31,38,28,62,reduce,9cXe8w62_ow,793.36,797.36,1920,1080,146,582,"[1012, 554, 2176, 1718]"
together/00160,together,44,54,25,69,together,2PTcpfn74-M,328.56,332.56,1920,1080,273,732,"[1187, 559, 2652, 2024]"
direction/00128,direction,73,83,32,91,direction,6bI8QJoK4WA,286.92,290.92,1280,720,141,348,"[642, 371, 1339, 1068]"
straight/00096,straight,45,54,29,68,straight,aPkpe4Y_hc0,207.08,211.08,1280,720,2265,572,"[572, 359, 1717, 1504]"
height/00037,height,46,53,25,50,height,dRfrvpVdKGM,20.32,24.32,1920,1080,9667,311,"[1626, 311, 2248, 933]"
heavy/00020,heavy,45,53,0,62,heavy,01NnFAvtbNc,186.0,190.0,1280,720,11254,475,"[475, 389, 1425, 1339]"
combine/00033,combine,44,55,24,99,combine,rDvyRlQeFvI,71.56,75.56,1280,720,8429,400,"[879, 399, 1680, 1200]"
short/00026,short,47,52,25,50,short,WpaS6-UTf0k,603.28,607.28,1920,1080,2916,907,"[907, 540, 2721, 2354]"
mix/00072,mix,46,53,25,78,mixing,XvRE0RUFpBI,241.12,245.12,1920,1080,438,427,"[1080, 652, 1935, 1507]"
bye/00377,bye,85,90,75,99,bye,lqg1r_RFM1I,513.72,517.72,854,480,652,426,"[426, 240, 1278, 1092]"
flow/00041,flow,42,56,14,59,flowing,qZWPBKULkdQ,522.04,526.04,1920,1080,245,499,"[960, 652, 1958, 1650]"
five/00087,five,45,53,35,59,five,chvqGRJnB0g,27.08,31.08,1920,1080,342,467,"[1206, 613, 1829, 1290]"
hold/00057,hold,45,53,25,62,holding,28QmSoWJqIQ,306.6,310.6,1920,1080,19723,960,"[960, 540, 2880, 2460]"
layer/00044,layer,92,97,86,99,layers,4XCWo92TyvY,1419.4,1423.4,1920,1080,474,604,"[1316, 549, 2524, 1757]"
count/00023,count,43,55,0,72,counted,PDFFbHf8zh8,142.92,146.92,1920,1080,1428,546,"[1366, 538, 2458, 1630]"
lift/00048,lift,46,53,40,80,lifts,xWm3Gr0DYmA,276.52,280.52,1280,720,9767,640,"[640, 360, 1920, 1640]"
